bulk_species_node [MG] at P @ dist64,bulk_species_node [MG] at P @ dist648,bulk_species_node [MG] at Chlorine @ dist64,bulk_species_node [MG] at Chlorine @ dist648,bulk_species_node [MG] at P @ dist356,bulk_species_node [MG] at Chlorine @ dist356,bulk_species_node [MG] at P @ dist399,bulk_species_node [MG] at Chlorine @ dist399,bulk_species_node [MG] at P @ dist420,bulk_species_node [MG] at Chlorine @ dist420,bulk_species_node [MG] at P @ dist485,bulk_species_node [MG] at Chlorine @ dist485,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at P @ dist1028,bulk_species_node [MG] at Chlorine @ dist1028,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at P @ dist1363,bulk_species_node [MG] at Chlorine @ dist1363,bulk_species_node [MG] at P @ dist1459,bulk_species_node [MG] at Chlorine @ dist1459,bulk_species_node [MG] at P @ dist1464,bulk_species_node [MG] at Chlorine @ dist1464,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915
0.0,0.0,0.0,0.0,0.0,4.2807887e-06,0.0,3.180597e-10,0.0,0.0,0.0,1.4435393e-07,0.0,2.4288522e-07,0.0,6.312283e-05,0.0,2.246492e-08,0.0,2.3120701e-05,0.0,5.2022488e-06,0.0,2.0214468e-06,0.0,3.1599324e-11
0.0,0.0,0.0,0.0,0.0,3.89521e-06,0.0,1.5919405e-10,0.0,0.0,0.0,1.024343e-07,0.0,1.5981597e-07,0.0,6.3282154e-05,0.0,1.5967727e-08,0.0,2.1759508e-05,0.0,4.65695e-06,0.0,1.7181125e-06,0.0,2.4732475e-11
0.0,0.0,0.0,0.0,0.0,3.5619514e-06,0.0,9.2447335e-11,0.0,0.0,0.0,8.787862e-08,0.0,1.4642391e-07,0.0,6.331604e-05,0.0,1.1431128e-08,0.0,2.063366e-05,0.0,4.1522894e-06,0.0,1.5142285e-06,0.0,1.7376163e-11
0.0,0.0,0.0,0.0,0.0,3.7089605e-06,0.0,2.435563e-10,0.0,0.0,0.0,1.0198e-07,0.0,1.5866004e-07,0.0,6.3485175e-05,0.0,9.730972e-09,0.0,2.163721e-05,0.0,4.803573e-06,0.0,1.806848e-06,0.0,6.0690177e-12
0.0,0.0,0.0,0.0,0.0,4.069596e-06,0.0,1.7283885e-10,0.0,0.0,0.0,1.0151568e-07,0.0,1.7436052e-07,0.0,6.541073e-05,0.0,1.0577783e-08,0.0,2.048576e-05,0.0,4.701876e-06,0.0,1.7243216e-06,0.0,1.6443526e-12
0.0,0.0,0.0,0.0,0.0,3.5176702e-06,0.0,1.4872459e-10,0.0,0.0,0.0,7.286966e-08,0.0,1.2895516e-07,0.0,6.3629675e-05,0.0,7.582566e-09,0.0,1.9880072e-05,0.0,4.2258075e-06,0.0,1.4737836e-06,0.0,5.5681267e-12
0.0,0.0,0.0,0.0,0.0,3.5179276e-06,0.0,1.8686014e-10,0.0,0.0,0.0,7.494158e-08,0.0,1.2142262e-07,0.0,6.5165106e-05,0.0,7.2397746e-09,0.0,1.918887e-05,0.0,3.977196e-06,0.0,1.3935405e-06,0.0,6.5621506e-12
0.0,0.0,8.495682e-12,0.0,0.0,3.6922934e-06,0.0,9.211586e-10,0.0,0.0,0.0,7.673174e-08,0.0,1.2732282e-07,0.0,6.346807e-05,0.0,8.038597e-09,0.0,2.2820515e-05,0.0,5.383082e-06,0.0,2.01368e-06,0.0,8.4240176e-12
0.0,0.0,2.1679077e-11,0.0,0.0,4.591173e-06,0.0,4.865446e-10,0.0,0.0,0.0,1.1565075e-07,0.0,2.1699768e-07,0.0,6.6052955e-05,0.0,1.4949684e-08,0.0,2.3709226e-05,0.0,5.3379613e-06,0.0,2.0517698e-06,0.0,1.1550086e-11
0.0,0.0,2.1679077e-11,0.0,0.0,3.6813053e-06,0.0,3.551543e-10,0.0,3.7849502e-06,0.0,8.5494065e-08,0.0,1.6322821e-07,0.0,6.347157e-05,0.0,1.08193845e-08,0.0,2.1051537e-05,0.0,4.313071e-06,0.0,1.5453024e-06,0.0,5.8073277e-12
0.0,0.0,2.0791313e-11,0.0,0.0,3.2315775e-06,0.0,1.6042814e-10,0.0,1.4858387e-05,0.0,6.4322904e-08,0.0,1.1075909e-07,0.0,6.314459e-05,0.0,6.9955526e-09,0.0,1.9596644e-05,0.0,3.9936986e-06,0.0,1.3648453e-06,0.0,3.9601313e-12
0.0,0.0,2.2304873e-11,0.0,0.0,3.289796e-06,0.0,1.00350436e-10,0.0,1.4245925e-05,0.0,5.428741e-08,0.0,1.044515e-07,0.0,6.3252715e-05,0.0,5.578856e-09,0.0,2.0526273e-05,0.0,4.262385e-06,0.0,1.3745806e-06,0.0,5.6972357e-12
0.0,0.0,2.2304873e-11,2.1311604e-17,0.0,3.6925821e-06,0.0,1.04163504e-10,0.0,3.1348234e-05,0.0,6.575708e-08,0.0,1.4208729e-07,0.0,6.257212e-05,0.0,7.3754833e-09,0.0,2.365824e-05,0.0,5.9280933e-06,0.0,2.1547048e-06,0.0,1.4813443e-09
0.0,0.0,2.2304873e-11,0.0,0.0,3.4205632e-06,0.0,1.2755699e-10,0.0,2.5388805e-05,0.0,6.885428e-08,0.0,1.1809781e-07,0.0,6.211277e-05,0.0,7.198551e-09,0.0,2.1742455e-05,0.0,4.9091914e-06,0.0,1.7983755e-06,0.0,1.5924592e-09
0.0,0.0,2.2304873e-11,0.0,0.0,3.5005673e-06,0.0,6.604466e-11,0.0,2.3838209e-05,0.0,7.31185e-08,0.0,1.2569282e-07,0.0,6.268795e-05,0.0,8.0964355e-09,0.0,2.1378662e-05,0.0,4.9005057e-06,0.0,1.8174619e-06,0.0,1.5271535e-09
0.0,0.0,2.316527e-11,0.0,0.0,3.4290633e-06,0.0,4.5689976e-13,0.0,1.7924423e-05,0.0,4.7574797e-08,0.0,1.0965107e-07,0.0,6.438392e-05,0.0,7.88164e-09,0.0,2.0060774e-05,0.0,4.3040795e-06,0.0,1.5572333e-06,0.0,1.4122571e-09
0.0,0.0,2.316527e-11,0.0,0.0,3.248298e-06,0.0,1.16861356e-11,0.0,6.852215e-06,0.0,4.5419302e-08,0.0,8.725601e-08,0.0,6.571748e-05,0.0,6.016198e-09,0.0,1.8166484e-05,0.0,3.6248023e-06,0.0,1.2341769e-06,0.0,1.0597003e-09
0.0,0.0,2.316527e-11,0.0,0.0,2.8171141e-06,0.0,2.0271583e-13,0.0,1.1640494e-05,0.0,3.531459e-08,0.0,6.800186e-08,0.0,6.184037e-05,0.0,4.5414636e-09,0.0,1.9872705e-05,0.0,4.3803548e-06,0.0,1.4995865e-06,0.0,1.057327e-09
0.0,0.0,2.316527e-11,0.0,0.0,2.6315977e-06,0.0,1.2378661e-13,0.0,1.3742739e-05,0.0,2.9093995e-08,0.0,6.180389e-08,0.0,6.16002e-05,0.0,3.5103955e-09,0.0,1.9246452e-05,0.0,4.0107757e-06,0.0,1.33655e-06,0.0,7.8819534e-10
0.0,0.0,2.124454e-11,1.0055542e-17,0.0,2.9917032e-06,0.0,8.044651e-12,0.0,6.6646453e-06,0.0,3.6627245e-08,0.0,7.158019e-08,0.0,6.29633e-05,0.0,3.721419e-09,0.0,2.0076206e-05,0.0,4.2992265e-06,0.0,1.4560161e-06,0.0,1.1024325e-09
0.0,0.0,1.9568994e-11,1.5300704e-16,0.0,2.916493e-06,0.0,8.679723e-11,0.0,5.6279114e-06,0.0,5.1648357e-08,0.0,7.852343e-08,0.0,6.2025094e-05,0.0,3.2074576e-09,0.0,1.9633746e-05,0.0,4.284163e-06,0.0,1.4240165e-06,0.0,1.0324461e-09
0.0,0.0,1.9568994e-11,0.0,0.0,3.06201e-06,0.0,3.8053016e-11,0.0,1.3500225e-05,0.0,5.4206325e-08,0.0,9.04492e-08,0.0,6.1866835e-05,0.0,3.0262186e-09,0.0,2.0881667e-05,0.0,4.7403146e-06,0.0,1.6963515e-06,0.0,1.1796999e-09
0.0,0.0,1.7924886e-11,4.685781e-18,0.0,3.3422052e-06,0.0,4.5629535e-11,0.0,1.6706324e-05,0.0,5.857062e-08,0.0,1.0410935e-07,0.0,6.3358806e-05,0.0,5.308465e-09,0.0,2.113264e-05,0.0,4.6958876e-06,0.0,1.7132941e-06,0.0,1.5051084e-09
0.0,0.0,1.7924886e-11,0.0,0.0,3.1089314e-06,0.0,5.377756e-11,0.0,1.3259867e-05,0.0,5.194068e-08,0.0,8.180686e-08,0.0,6.3043335e-05,0.0,5.1314504e-09,0.0,1.9721285e-05,0.0,4.0545137e-06,0.0,1.4215876e-06,0.0,1.1893967e-09
0.0,0.0,1.7924886e-11,2.046705e-18,0.0,3.7109605e-06,0.0,1.8543844e-10,0.0,1.5844122e-05,0.0,8.6978744e-08,0.0,1.2362419e-07,0.0,6.5092674e-05,0.0,7.6057844e-09,0.0,2.0796726e-05,0.0,4.76649e-06,0.0,1.703906e-06,0.0,1.6562123e-09
0.0,0.0,1.7924886e-11,6.020898999999999e-19,0.0,4.103482e-06,0.0,2.9898073e-10,0.0,1.9418858e-05,0.0,1.1033127e-07,0.0,1.8164174e-07,0.0,6.484952e-05,0.0,1.0078398e-08,0.0,2.1534273e-05,0.0,4.9778773e-06,0.0,1.8094695e-06,0.0,1.8781472e-09
0.0,0.0,1.7924886e-11,4.109416e-19,0.0,4.3281702e-06,0.0,4.0348577e-10,0.0,2.257666e-05,0.0,1.2073676e-07,0.0,2.3334206e-07,0.0,6.302242e-05,0.0,1.5483371e-08,0.0,2.405358e-05,0.0,5.963887e-06,0.0,2.2956879e-06,0.0,2.993571e-09
0.0,0.0,1.7924886e-11,9.4717705e-20,0.0,3.833194e-06,0.0,3.9818135e-10,0.0,2.8082417e-05,0.0,1.1596361e-07,0.0,2.0020973e-07,0.0,6.0380797e-05,0.0,1.5663696e-08,0.0,2.4856254e-05,0.0,6.4569213e-06,0.0,2.5602149e-06,0.0,3.7000851e-09
0.0,0.0,1.7924886e-11,0.0,0.0,3.1356021e-06,0.0,2.8764593e-10,0.0,3.6861213e-05,0.0,8.706327e-08,0.0,1.4861246e-07,0.0,5.234518e-05,0.0,1.1108828e-08,0.0,2.0887712e-05,0.0,5.1710417e-06,0.0,2.0284774e-06,0.0,2.8941467e-09
0.0,0.0,1.7924886e-11,0.0,0.0,1.3910575e-06,0.0,1.3034114e-10,0.0,2.3368153e-05,0.0,4.7370825e-08,0.0,8.559453e-08,0.0,1.36229e-05,0.0,6.1162417e-09,0.0,1.4993794e-05,0.0,3.7540938e-06,0.0,1.5033943e-06,0.0,2.418973e-09
0.0,0.0,1.7924886e-11,0.0,0.0,5.349922e-07,0.0,6.440887e-11,0.0,1.9070403e-05,0.0,2.6915465e-08,0.0,5.7615903e-08,0.0,3.4809073e-06,0.0,4.625233e-09,0.0,4.774797e-06,0.0,1.5159942e-06,0.0,7.0296085e-07,0.0,1.6159986e-09
0.0,0.0,1.7924886e-11,0.0,0.0,1.8216137e-07,0.0,7.579766e-11,0.0,1.4660229e-05,0.0,1.5385039e-08,0.0,3.0265376e-08,0.0,8.8513167e-07,0.0,3.7818833e-09,0.0,1.3475764e-06,0.0,4.756185e-07,0.0,2.3942889e-07,0.0,7.208149e-10
0.0,0.0,1.7924886e-11,0.0,0.0,5.8511425e-08,0.0,3.614365e-11,0.0,1.8975757e-05,0.0,7.4007156e-09,0.0,1.6925142e-08,0.0,2.173972e-07,0.0,2.9052263e-09,0.0,3.7684666e-07,0.0,2.9905627e-07,0.0,1.3586433e-07,0.0,4.2009704e-10
0.0,0.0,1.7924886e-11,0.0,0.0,1.0787107e-07,0.0,1.6013725e-11,0.0,2.3162895e-05,0.0,4.3083483e-09,0.0,1.2290227e-08,0.0,1.902864e-06,0.0,1.5522905e-09,0.0,1.1244635e-07,0.0,6.2094855e-08,0.0,3.8474926e-08,0.0,2.0616829e-10
0.0,0.0,1.7924886e-11,4.6656696e-17,0.0,3.303753e-08,0.0,2.3114675e-11,0.0,3.3346245e-05,0.0,3.283109e-09,0.0,9.654552e-09,0.0,1.7091601e-06,0.0,1.221454e-09,0.0,3.4114802e-07,0.0,1.0256088e-07,0.0,4.5341228e-08,0.0,1.515854e-10
0.0,0.0,1.7924886e-11,0.0,0.0,8.466135e-09,0.0,2.7525222e-11,0.0,3.183848e-05,0.0,2.268595e-09,0.0,6.9604313e-09,0.0,2.3801194e-06,0.0,1.0238533e-09,0.0,4.199124e-07,0.0,7.102899e-08,0.0,3.3077487e-08,0.0,1.1408372e-10
0.0,0.0,1.5869453e-11,3.430759e-16,0.0,2.11825e-09,0.0,8.670513e-12,0.0,2.30863e-05,0.0,9.791402e-10,0.0,3.755965e-09,0.0,2.0339462e-06,0.0,6.2289984e-10,0.0,3.3429052e-07,0.0,1.299821e-08,0.0,8.5798355e-09,0.0,4.887161e-11
0.0,0.0,6.9103707e-12,2.321773e-16,0.0,5.3720406e-10,0.0,1.2723217e-11,0.0,2.0563344e-05,0.0,4.1181514e-10,0.0,1.9208177e-09,0.0,3.503693e-06,0.0,3.416711e-10,0.0,5.280596e-07,0.0,7.801095e-09,0.0,3.8624353e-09,0.0,2.0444691e-11
0.0,0.0,5.5450345e-12,1.4971624e-08,0.0,1.3615581e-10,0.0,8.537428e-12,0.0,2.207728e-05,0.0,1.6918095e-10,0.0,8.8439556e-10,0.0,1.9591143e-06,0.0,1.8354554e-10,0.0,2.2959321e-07,0.0,1.1861107e-08,0.0,6.962224e-10,0.0,7.930273e-12
0.0,0.0,5.5450345e-12,1.7746055e-08,0.0,3.4081956e-11,0.0,2.8069858e-12,0.0,2.3252107e-05,0.0,7.4570065e-11,0.0,3.9262563e-10,0.0,3.1416928e-06,0.0,1.5223034e-10,0.0,5.034535e-07,0.0,1.5413036e-08,0.0,4.073617e-09,0.0,9.383646e-12
0.0,0.0,2.879186e-12,1.394218e-08,0.0,8.3615155e-12,0.0,3.5871127e-13,0.0,2.2032662e-05,0.0,2.8505543e-11,0.0,1.5222422e-10,0.0,2.117544e-06,0.0,1.924766e-10,0.0,4.069803e-07,0.0,1.9752207e-08,0.0,1.6210338e-09,0.0,5.1538504e-12
0.0,0.0,2.109706e-12,1.0713652e-08,0.0,2.0385648e-12,0.0,1.0996218e-13,0.0,3.1012765e-05,0.0,1.1440824e-11,0.0,6.5435546e-11,0.0,6.220539e-06,0.0,2.6293456e-10,0.0,1.1061833e-06,0.0,1.2222034e-07,0.0,4.7787328e-08,0.0,2.3438515e-12
0.0,0.0,1.0307471e-12,8.3288214e-08,0.0,4.8974247e-13,0.0,8.23816e-14,0.0,3.2423948e-05,0.0,5.360008e-12,0.0,2.7660384e-11,0.0,8.568933e-06,0.0,4.8673227e-10,0.0,1.9824527e-06,0.0,3.8322796e-08,0.0,1.1747366e-08,0.0,1.116794e-12
0.0,0.0,6.9770226e-13,8.1548905e-08,0.0,3.6197469e-12,0.0,3.980948e-14,0.0,2.7720735e-05,0.0,2.3866846e-12,0.0,1.2361902e-11,0.0,6.302065e-06,0.0,8.284741e-10,0.0,9.887661e-07,0.0,2.7099148e-07,0.0,6.194867e-09,0.0,4.4254804e-13
0.0,0.0,6.1553936e-13,5.0282093e-08,0.0,3.687311e-12,0.0,1.4877819e-14,0.0,2.3770868e-05,0.0,1.1176163e-12,0.0,5.218876e-12,0.0,5.2671853e-06,0.0,7.5395545e-10,0.0,3.6490537e-06,0.0,6.8594595e-08,0.0,4.4793346e-08,0.0,5.0469286e-13
0.0,0.0,5.430294e-13,6.2348676e-08,0.0,1.2285304e-11,0.0,9.310935e-15,0.0,3.49334e-05,0.0,5.2570486e-13,0.0,2.5433195e-12,0.0,1.2196268e-05,0.0,7.012553e-10,0.0,1.2339433e-06,0.0,1.2892792e-07,0.0,1.0166311e-08,0.0,1.3395602e-13
0.0,0.0,4.790524e-13,3.608628e-08,0.0,2.7914617e-11,0.0,5.9347664e-15,0.0,4.2489e-05,0.0,2.9745003e-13,0.0,1.281661e-12,0.0,5.9504237e-06,0.0,5.118046e-10,0.0,3.958749e-06,0.0,5.464466e-07,0.0,1.8546146e-08,0.0,3.7902617e-14
0.0,0.0,2.6284495e-13,4.0025444e-08,0.0,1.7976691e-11,0.0,3.9271344e-15,0.0,4.2721145e-05,0.0,3.1321592e-13,0.0,6.8950626e-12,0.0,5.605695e-06,0.0,5.9520167e-10,0.0,3.5535757e-06,0.0,1.4267177e-07,0.0,1.1196806e-07,0.0,1.1014439e-14
0.0,0.0,2.6284495e-13,6.6921594e-08,0.0,1.9017489e-10,0.0,9.235918e-16,0.0,4.442287e-05,0.0,1.0769274e-13,0.0,9.0053756e-11,0.0,1.5180767e-05,0.0,7.5608575e-10,0.0,4.161324e-06,0.0,7.223501e-07,0.0,5.8127267e-08,0.0,3.1708615e-15
0.0,0.0,2.6284495e-13,7.9025696e-08,0.0,1.8966703e-10,0.0,8.087962e-16,0.0,3.29626e-05,0.0,2.7856694e-14,0.0,1.7315836e-10,0.0,5.0898466e-06,0.0,1.0054788e-09,0.0,7.493208e-06,0.0,1.3495675e-07,0.0,1.3040324e-07,0.0,9.754172e-16
0.0,0.0,2.6284495e-13,6.682962e-08,0.0,3.1171435e-10,0.0,4.452824700000002e-16,0.0,4.6519548e-05,0.0,8.524107e-13,0.0,5.0775345e-10,0.0,7.6252104e-06,0.0,1.3233238e-09,0.0,7.200537e-06,0.0,7.3730354e-07,0.0,1.8492922e-07,0.0,3.3135823e-16
0.0,0.0,1.2605463e-13,8.789344e-08,0.0,7.250254e-10,0.0,2.0809418e-16,0.0,6.1690145e-05,0.0,8.123286e-13,0.0,3.6971284e-09,0.0,1.2247522e-05,0.0,1.6556748e-09,0.0,6.392346e-06,0.0,1.3302307e-06,0.0,4.0397873e-07,0.0,1.1414656000000002e-16
0.0,0.0,3.39462e-14,4.6370403e-08,0.0,6.064064e-10,0.0,9.024652e-17,0.0,5.0509378e-05,0.0,9.551491e-12,0.0,4.501332e-09,0.0,1.1771291e-05,0.0,2.8341525e-09,0.0,7.80791e-06,0.0,3.7046036e-07,0.0,3.09456e-07,0.0,4.3375485e-17
0.0,0.0,1.4957978e-14,3.1400646e-08,0.0,6.2718103e-10,0.0,6.710492000000001e-17,0.0,4.1910072e-05,0.0,1.7588601e-12,0.0,6.063104e-09,0.0,1.0882797e-05,0.0,3.7579424e-09,0.0,7.382339e-06,0.0,4.9277315e-07,0.0,1.270685e-07,0.0,1.5587856e-17
0.0,0.0,8.75606e-15,6.2259616e-08,0.0,2.287135e-09,0.0,2.4084316e-17,0.0,6.0683076e-05,0.0,2.5647168e-11,0.0,1.2485451e-08,0.0,1.037357e-05,0.0,2.501882e-09,0.0,6.932488e-06,0.0,5.0623333e-07,0.0,1.7460748e-07,0.0,5.5753173e-18
0.0,0.0,3.943416e-15,1.9003134e-07,0.0,1.8830713e-09,0.0,7.939765e-18,0.0,5.7103025e-05,0.0,1.2801549e-11,0.0,1.4047511e-08,0.0,1.2135955e-05,0.0,2.2284787e-09,0.0,7.4131062e-06,0.0,6.2757334e-07,0.0,2.2737252e-07,0.0,6.4495123e-18
0.0,0.0,3.4787779e-15,2.9069332e-07,0.0,3.271084e-09,0.0,1.12278436e-17,0.0,6.8221234e-05,0.0,1.6195082e-11,0.0,2.9960404e-08,0.0,1.3689977e-05,0.0,4.643768e-09,0.0,9.071919e-06,0.0,7.71105e-07,0.0,3.007707e-07,0.0,2.590901e-18
0.0,0.0,6.688611500000002e-16,3.9592766e-07,0.0,9.097427e-09,0.0,2.8623555e-18,0.0,7.168964e-05,0.0,5.5395244e-11,0.0,3.7467892e-08,0.0,3.4272056e-05,0.0,6.8715815e-09,0.0,1.1656454e-05,0.0,1.4592131e-06,0.0,6.265722e-07,0.0,8.8991505e-17
0.0,0.0,1.0200939e-16,5.163173e-07,0.0,3.786441e-09,0.0,3.0236466e-17,0.0,8.5248226e-05,0.0,1.6649583e-10,0.0,8.060961e-08,0.0,1.5619726e-05,0.0,1.2229111e-08,0.0,1.5525837e-05,0.0,2.4752082e-06,0.0,1.1853132e-06,0.0,2.2605644e-16
0.0,0.0,2.4731605e-17,6.994459e-07,0.0,1.25694175e-08,0.0,2.7155336e-15,0.0,0.000117950774,0.0,4.9632265e-10,0.0,2.509655e-07,0.0,4.3652664e-05,0.0,1.3751234e-08,0.0,2.7946546e-05,0.0,5.9605145e-06,0.0,2.7971532e-06,0.0,1.4095815e-15
0.0,0.0,1.9762632e-17,6.23141e-07,0.0,2.141137e-08,0.0,6.892235e-15,0.0,0.00012400287,0.0,5.936304e-10,0.0,2.3404301e-07,0.0,1.3851775e-05,0.0,2.8020688e-08,0.0,2.064482e-05,0.0,4.6711575e-06,0.0,2.6913713e-06,0.0,2.2799416e-13
0.0,0.0,1.424706e-17,4.7850574e-07,0.0,1.0249964e-07,0.0,6.093377e-14,0.0,0.00011514405,0.0,1.0196588e-09,0.0,5.296779e-07,0.0,1.8199737e-05,0.0,4.118511e-08,0.0,1.5844038e-05,0.0,4.5910942e-06,0.0,2.403403e-06,0.0,4.3140076e-13
0.0,0.0,5.6550306e-18,5.076015e-07,0.0,2.823149e-08,0.0,2.9390983e-14,0.0,0.00011379711,0.0,1.3887137e-09,0.0,8.4575737e-07,0.0,5.3144242e-05,0.0,6.084043e-08,0.0,2.7380698e-05,0.0,5.1659304e-06,0.0,3.519986e-06,0.0,5.5877416e-13
0.0,0.0,2.4895688e-18,4.2898304e-07,0.0,1.15777674e-07,0.0,1.3070294e-13,0.0,8.869066e-05,0.0,5.18896e-09,0.0,1.3290914e-06,0.0,1.7099888e-05,0.0,9.865569e-08,0.0,2.3278213e-05,0.0,4.5269785e-06,0.0,2.1058147e-06,0.0,1.0755045e-12
0.0,0.0,8.204177e-19,4.5502625e-07,0.0,2.8846445e-08,0.0,1.062078e-13,0.0,9.076502e-05,0.0,5.253102e-09,0.0,1.0791683e-06,0.0,6.3584164e-05,0.0,1.758716e-07,0.0,3.2027852e-05,0.0,1.4019002e-05,0.0,6.636909e-06,0.0,1.7611877e-12
0.0,0.0,3.0419805e-19,7.48535e-07,0.0,3.4963513e-08,0.0,3.0957038e-13,0.0,0.000108904074,0.0,8.807433e-09,0.0,1.4145726e-06,0.0,2.0237685e-05,0.0,2.68321e-07,0.0,3.107255e-05,0.0,5.9068484e-06,0.0,4.725338e-06,0.0,2.7596115e-12
0.0,0.0,8.041507e-20,5.6963677e-07,0.0,1.3077478e-07,0.0,3.165626e-12,0.0,0.00011244295,0.0,1.1113861e-08,0.0,9.4212226e-07,0.0,0.000111605295,0.0,3.0310542e-07,0.0,6.728073e-05,0.0,1.897821e-05,0.0,9.529092e-06,0.0,8.72113e-12
